msno,payment_method_id,payment_plan_days,plan_list_price,actual_amount_paid,is_auto_renew,transaction_date,membership_expire_date,is_cancel
user_0003191,41,30,149,149,0,20150708,20150807,0
user_0003192,37,90,399,399,1,20160412,20160711,0
user_0003192,40,30,149,149,1,20160711,20160810,0
user_0003192,41,30,149,149,1,20160810,20160909,0
user_0003192,39,30,149,149,1,20160909,20161009,0
user_0003192,37,180,699,699,1,20161009,20170407,0
user_0003193,40,30,149,149,0,20160112,20160211,0
user_0003193,37,30,149,149,0,20160214,20160315,0
user_0003193,37,90,399,399,0,20160315,20160613,0
user_0003193,40,30,149,149,0,20160616,20160716,0
user_0003193,38,30,149,149,0,20160719,20160818,0
user_0003193,34,30,149,149,0,20160820,20160919,0
user_0003193,40,30,149,149,0,20160919,20161019,0
user_0003194,37,30,149,134,1,20150514,20150613,0
user_0003194,41,410,1499,1499,1,20150613,20160727,0
user_0003194,41,90,399,399,1,20160727,20161025,0
user_0003194,40,410,1499,1349,1,20161025,20171209,0
user_0003195,36,410,1499,1499,1,20160810,20170924,0
user_0003196,41,180,699,699,1,20150930,20160328,0
user_0003196,41,30,149,149,1,20160328,20160427,0
user_0003196,34,30,149,149,1,20160427,20160527,0
user_0003196,32,30,149,134,1,20160527,20160626,0
user_0003196,40,410,1499,1499,1,20160626,20170810,0
user_0003197,32,30,149,149,1,20150214,20150316,0
user_0003197,41,90,399,399,1,20150316,20150614,0
user_0003197,41,180,699,699,1,20150614,20151211,0
user_0003197,41,30,149,149,1,20151211,20160110,0
user_0003197,40,90,399,399,0,20160110,20160409,0
user_0003198,40,180,699,699,0,20151006,20160403,1
user_0003199,36,90,399,399,0,20151215,20160314,1
user_0003200,39,30,149,149,1,20161214,20170113,0
user_0003200,38,30,149,149,1,20170113,20170212,0
user_0003200,39,30,149,149,1,20170212,20170314,0
user_0003200,39,30,149,149,1,20170314,20170413,0
user_0003201,41,410,1499,1499,1,20150524,20160707,0
user_0003201,41,30,149,149,1,20160707,20160806,0
user_0003201,38,30,149,149,1,20160806,20160905,0
user_0003201,39,30,149,149,1,20160905,20161005,0
user_0003201,41,90,399,399,1,20161005,20170103,0
user_0003201,40,180,699,699,1,20170103,20170702,0
user_0003202,40,30,149,149,1,20160109,20160208,0
user_0003202,41,410,1499,1499,1,20160208,20170324,0
user_0003202,37,180,699,699,1,20170324,20170920,0
user_0003203,38,30,149,149,0,20160218,20160319,0
user_0003203,39,90,399,399,0,20160319,20160617,1
user_0003204,41,180,699,699,0,20161017,20170415,1
user_0003205,34,90,399,399,1,20151103,20160201,0
user_0003205,36,30,149,149,1,20160201,20160302,0
user_0003205,38,180,699,699,1,20160302,20160829,0
user_0003205,41,30,149,134,1,20160829,20160928,0
user_0003205,41,30,149,149,1,20160928,20161028,0
user_0003205,37,30,149,149,1,20161028,20161127,0
user_0003205,37,30,149,149,1,20161127,20161227,0
user_0003205,41,30,149,149,1,20161227,20170126,0
user_0003205,37,30,149,149,1,20170126,20170225,0
user_0003205,41,30,149,149,1,20170225,20170327,0
user_0003205,40,30,149,149,1,20170327,20170426,0
user_0003206,40,30,149,149,1,20150930,20151030,0
user_0003206,41,30,149,119,1,20151030,20151129,0
user_0003206,41,30,149,134,1,20151129,20151229,0
user_0003206,40,30,149,149,1,20151229,20160128,0
user_0003206,40,90,399,399,1,20160128,20160427,0
user_0003206,41,90,399,399,1,20160427,20160726,0
user_0003206,41,90,399,399,1,20160726,20161024,0
user_0003206,39,30,149,149,1,20161024,20161123,0
user_0003206,39,30,149,134,1,20161123,20161223,0
user_0003206,40,30,149,149,1,20161223,20170122,0
user_0003206,34,180,699,699,1,20170122,20170721,0
user_0003207,40,410,1499,1199,1,20160426,20170610,0
user_0003208,32,30,149,149,1,20161016,20161115,0
user_0003208,38,30,149,149,1,20161115,20161215,0
user_0003208,31,410,1499,1499,1,20161215,20180129,0
user_0003209,41,410,1499,1499,1,20160426,20170610,0
user_0003210,39,90,399,399,1,20150204,20150505,0
user_0003210,36,30,149,149,1,20150505,20150604,0
user_0003210,40,30,149,149,1,20150604,20150704,0
user_0003210,41,30,149,149,1,20150704,20150803,0
user_0003210,41,30,149,149,1,20150803,20150902,0
user_0003210,40,30,149,149,1,20150902,20151002,0
user_0003210,34,30,149,149,1,20151002,20151101,0
user_0003210,41,180,699,699,1,20151101,20160429,0
user_0003210,36,30,149,149,1,20160429,20160529,0
user_0003210,39,30,149,149,1,20160529,20160628,0
user_0003210,37,30,149,149,1,20160628,20160728,0
user_0003210,40,30,149,149,1,20160728,20160827,0
user_0003210,36,90,399,399,1,20160827,20161125,0
user_0003210,41,30,149,149,1,20161125,20161225,0
user_0003210,37,30,149,149,1,20161225,20170124,0
user_0003210,38,30,149,149,1,20170124,20170223,0
user_0003210,36,30,149,149,1,20170223,20170325,0
user_0003210,41,30,149,149,1,20170325,20170424,0
user_0003211,41,180,699,629,1,20150216,20150815,0
user_0003211,37,30,149,149,1,20150815,20150914,0
user_0003211,36,410,1499,1499,1,20150914,20161028,0
user_0003212,41,180,699,699,1,20160425,20161022,0
user_0003212,41,30,149,149,1,20161022,20161121,1
user_0003213,34,30,149,149,1,20151013,20151112,0
user_0003213,41,410,1499,1499,1,20151112,20161226,0
user_0003213,36,410,1499,1499,1,20161226,20180209,0
user_0003214,41,90,399,399,1,20150714,20151012,0
user_0003214,36,30,149,149,1,20151012,20151111,0
user_0003214,38,30,149,149,1,20151111,20151211,0
user_0003214,38,30,149,149,1,20151211,20160110,0
user_0003214,41,30,149,149,1,20160110,20160209,0
user_0003214,41,30,149,149,1,20160209,20160310,0
user_0003214,39,30,149,149,1,20160310,20160409,0
user_0003214,41,30,149,149,1,20160409,20160509,0
user_0003214,40,30,149,149,1,20160509,20160608,0
user_0003214,41,410,1499,1349,1,20160608,20170723,0
user_0003215,41,30,149,149,0,20150213,20150315,0
user_0003215,38,30,149,149,1,20150315,20150414,0
user_0003215,40,90,399,399,1,20150414,20150713,0
user_0003215,39,30,149,149,1,20150713,20150812,0
user_0003215,41,30,149,149,1,20150812,20150911,0
user_0003215,40,90,399,399,1,20150911,20151210,0
user_0003215,37,30,149,119,1,20151210,20160109,0
user_0003215,36,30,149,149,1,20160109,20160208,0
user_0003215,39,30,149,149,1,20160208,20160309,0
user_0003215,36,30,149,149,1,20160309,20160408,0
user_0003215,41,30,149,149,1,20160408,20160508,0
user_0003215,41,30,149,149,1,20160508,20160607,0
user_0003215,41,30,149,149,1,20160607,20160707,0
user_0003215,41,180,699,699,1,20160707,20170103,0
user_0003215,37,410,1499,1499,1,20170103,20180217,0
user_0003216,33,410,1499,1199,0,20160201,20170317,0
user_0003217,40,30,149,149,1,20161227,20170126,0
user_0003217,41,30,149,149,1,20170126,20170225,0
user_0003217,36,180,699,699,1,20170225,20170824,0
user_0003218,39,30,149,149,1,20160111,20160210,0
user_0003218,39,90,399,399,1,20160210,20160510,0
user_0003218,40,30,149,149,1,20160510,20160609,0
user_0003218,39,30,149,149,1,20160609,20160709,0
user_0003218,36,30,149,149,1,20160709,20160808,0
user_0003218,32,410,1499,1499,1,20160808,20170922,0
user_0003219,41,30,149,149,0,20150206,20150308,0
user_0003219,40,30,149,149,0,20150312,20150411,0
user_0003219,36,90,399,399,0,20150412,20150711,0
user_0003219,40,30,149,149,0,20150711,20150810,0
user_0003219,41,30,149,149,0,20150811,20150910,0
user_0003219,41,30,149,149,0,20150911,20151011,0
user_0003219,38,180,699,699,0,20151014,20160411,0
user_0003220,41,30,149,149,1,20161204,20170103,0
user_0003220,31,30,149,149,1,20170103,20170202,0
user_0003220,41,30,149,149,1,20170202,20170304,0
user_0003220,33,30,149,149,1,20170304,20170403,0
user_0003221,38,90,399,399,1,20150528,20150826,0
user_0003221,40,30,149,149,1,20150826,20150925,0
user_0003221,37,30,149,149,1,20150925,20151025,0
user_0003221,33,30,149,149,1,20151025,20151124,0
user_0003221,39,180,699,699,1,20151124,20160522,0
user_0003221,39,180,699,699,1,20160522,20161118,0
user_0003221,37,30,149,149,1,20161118,20161218,0
user_0003221,41,90,399,399,1,20161218,20170318,0
user_0003221,41,30,149,149,1,20170318,20170417,0
user_0003222,41,90,399,399,1,20161012,20170110,0
user_0003222,41,30,149,149,1,20170110,20170209,0
user_0003222,37,30,149,134,1,20170209,20170311,0
user_0003223,41,30,149,149,1,20150402,20150502,0
user_0003223,34,30,149,149,1,20150502,20150601,0
user_0003223,40,90,399,399,1,20150601,20150830,0
user_0003223,41,30,149,149,1,20150830,20150929,0
user_0003223,41,30,149,149,1,20150929,20151029,0
user_0003223,37,30,149,149,1,20151029,20151128,0
user_0003223,41,30,149,149,1,20151128,20151228,0
user_0003223,40,30,149,149,0,20151228,20160127,0
user_0003223,34,90,399,399,0,20160130,20160429,0
user_0003223,37,30,149,149,0,20160501,20160531,0
user_0003223,37,30,149,134,0,20160603,20160703,0
user_0003223,38,30,149,134,0,20160705,20160804,0
user_0003223,36,410,1499,1499,0,20160804,20170918,0
user_0003224,36,30,149,134,0,20160412,20160512,0
user_0003225,33,30,149,149,1,20150410,20150510,0
user_0003225,40,30,149,149,1,20150510,20150609,0
user_0003225,41,30,149,149,1,20150609,20150709,0
user_0003225,34,90,399,399,1,20150709,20151007,0
user_0003225,41,30,149,149,1,20151007,20151106,0
user_0003225,33,90,399,399,1,20151106,20160204,0
user_0003225,41,30,149,149,1,20160204,20160305,0
user_0003225,38,30,149,149,1,20160305,20160404,0
user_0003225,37,30,149,149,1,20160404,20160504,0
user_0003225,41,30,149,149,1,20160504,20160603,0
user_0003225,38,180,699,699,1,20160603,20161130,0
user_0003225,41,410,1499,1499,1,20161130,20180114,0
user_0003226,33,30,149,149,1,20150315,20150414,0
user_0003226,41,30,149,149,1,20150414,20150514,0
user_0003226,41,30,149,149,1,20150514,20150613,0
user_0003226,37,30,149,149,1,20150613,20150713,0
user_0003226,36,30,149,149,1,20150713,20150812,0
user_0003226,37,30,149,149,1,20150812,20150911,0
user_0003226,41,90,399,359,1,20150911,20151210,0
user_0003226,34,30,149,149,1,20151210,20160109,0
user_0003226,39,30,149,149,1,20160109,20160208,0
user_0003226,40,30,149,149,1,20160208,20160309,0
user_0003226,41,90,399,399,1,20160309,20160607,0
user_0003226,41,30,149,149,1,20160607,20160707,0
user_0003226,40,30,149,149,1,20160707,20160806,0
user_0003226,34,90,399,359,1,20160806,20161104,0
user_0003226,41,410,1499,1499,1,20161104,20171219,0
user_0003227,41,90,399,399,1,20160224,20160524,0
user_0003227,31,30,149,149,1,20160524,20160623,0
user_0003227,37,30,149,149,1,20160623,20160723,0
user_0003227,39,180,699,699,1,20160723,20170119,0
user_0003228,38,30,149,149,1,20170130,20170301,0
user_0003228,41,30,149,149,1,20170301,20170331,0
user_0003228,41,30,149,149,1,20170331,20170430,0
user_0003229,41,30,149,134,0,20150705,20150804,0
user_0003229,36,30,149,149,0,20150805,20150904,0
user_0003229,39,30,149,149,0,20150908,20151008,0
user_0003229,38,90,399,399,0,20151012,20160110,0
user_0003230,40,30,149,149,1,20150417,20150517,0
user_0003230,41,30,149,149,1,20150517,20150616,0
user_0003230,41,30,149,149,1,20150616,20150716,0
user_0003230,40,30,149,149,1,20150716,20150815,0
user_0003230,41,30,149,149,1,20150815,20150914,0
user_0003230,41,30,149,149,1,20150914,20151014,0
user_0003230,41,180,699,699,1,20151014,20160411,0
user_0003230,40,30,149,134,1,20160411,20160511,0
user_0003230,40,30,149,149,1,20160511,20160610,0
user_0003230,39,30,149,149,1,20160610,20160710,0
user_0003230,39,30,149,149,1,20160710,20160809,0
user_0003230,34,30,149,149,1,20160809,20160908,0
user_0003230,38,30,149,149,1,20160908,20161008,0
user_0003230,40,180,699,629,1,20161008,20170406,0
user_0003231,41,410,1499,1499,1,20160703,20170817,0
user_0003232,37,30,149,149,1,20150326,20150425,0
user_0003232,38,30,149,149,1,20150425,20150525,1
user_0003233,41,30,149,149,1,20170112,20170211,0
user_0003233,36,180,699,699,1,20170211,20170810,0
user_0003234,41,30,149,149,1,20150409,20150509,0
user_0003234,37,30,149,149,1,20150509,20150608,0
user_0003234,41,30,149,149,1,20150608,20150708,0
user_0003234,39,30,149,149,1,20150708,20150807,0
user_0003234,36,410,1499,1499,1,20150807,20160920,0
user_0003234,33,30,149,149,1,20160920,20161020,0
user_0003234,36,30,149,149,1,20161020,20161119,0
user_0003234,41,30,149,149,1,20161119,20161219,0
user_0003234,41,90,399,399,1,20161219,20170319,0
user_0003234,40,30,149,149,1,20170319,20170418,0
user_0003235,41,30,149,149,0,20160922,20161022,0
user_0003235,41,30,149,149,0,20161022,20161121,0
user_0003235,36,30,149,149,0,20161123,20161223,0
user_0003235,41,30,149,149,0,20161226,20170125,0
user_0003235,40,90,399,399,0,20170128,20170428,0
user_0003236,33,180,699,699,1,20160601,20161128,0
user_0003236,40,30,149,149,1,20161128,20161228,0
user_0003236,40,90,399,399,1,20161228,20170328,0
user_0003236,36,30,149,149,1,20170328,20170427,0
user_0003237,41,30,149,149,1,20150821,20150920,0
user_0003237,37,180,699,699,1,20150920,20160318,0
user_0003237,34,30,149,149,1,20160318,20160417,0
user_0003237,41,30,149,149,1,20160417,20160517,0
user_0003237,37,30,149,149,1,20160517,20160616,0
user_0003237,36,30,149,149,1,20160616,20160716,0
user_0003237,39,30,149,149,1,20160716,20160815,0
user_0003237,41,30,149,119,1,20160815,20160914,0
user_0003237,40,410,1499,1499,1,20160914,20171029,0
user_0003238,41,30,149,149,1,20150121,20150220,0
user_0003238,40,30,149,119,1,20150220,20150322,0
user_0003238,40,30,149,149,1,20150322,20150421,0
user_0003238,41,30,149,149,1,20150421,20150521,0
user_0003238,41,90,399,399,1,20150521,20150819,0
user_0003238,40,30,149,134,1,20150819,20150918,0
user_0003238,40,90,399,399,1,20150918,20151217,0
user_0003238,41,30,149,134,1,20151217,20160116,0
user_0003238,39,30,149,149,1,20160116,20160215,0
user_0003238,32,30,149,149,1,20160215,20160316,0
user_0003238,41,180,699,699,1,20160316,20160912,0
user_0003238,40,30,149,149,1,20160912,20161012,0
user_0003238,41,30,149,149,1,20161012,20161111,0
user_0003238,37,180,699,559,1,20161111,20170510,1
user_0003239,41,30,149,149,1,20150710,20150809,0
user_0003239,41,30,149,149,1,20150809,20150908,0
user_0003239,36,90,399,399,1,20150908,20151207,0
user_0003239,41,30,149,149,1,20151207,20160106,0
user_0003239,41,30,149,149,1,20160106,20160205,0
user_0003239,39,30,149,149,1,20160205,20160306,0
user_0003239,36,410,1499,1499,1,20160306,20170420,0
user_0003240,41,30,149,149,1,20150324,20150423,0
user_0003240,40,30,149,149,1,20150423,20150523,0
user_0003240,39,30,149,149,1,20150523,20150622,0
user_0003240,31,30,149,149,1,20150622,20150722,0
user_0003240,41,30,149,149,1,20150722,20150821,0
user_0003240,41,30,149,149,1,20150821,20150920,0
user_0003240,41,30,149,149,1,20150920,20151020,0
user_0003240,40,30,149,149,1,20151020,20151119,0
user_0003240,40,30,149,149,1,20151119,20151219,0
user_0003240,40,90,399,399,1,20151219,20160318,0
user_0003240,38,30,149,149,1,20160318,20160417,0
user_0003240,40,30,149,149,1,20160417,20160517,0
user_0003240,41,30,149,149,1,20160517,20160616,0
user_0003240,31,30,149,149,1,20160616,20160716,0
user_0003240,38,30,149,149,1,20160716,20160815,0
user_0003240,41,30,149,149,1,20160815,20160914,0
user_0003240,38,30,149,134,1,20160914,20161014,0
user_0003240,40,30,149,149,1,20161014,20161113,0
user_0003240,38,180,699,699,1,20161113,20170512,0
user_0003241,31,30,149,149,1,20150425,20150525,0
user_0003241,41,30,149,149,1,20150525,20150624,0
user_0003241,41,30,149,149,1,20150624,20150724,0
user_0003241,40,30,149,149,1,20150724,20150823,0
user_0003241,38,90,399,399,1,20150823,20151121,0
user_0003242,38,30,149,149,1,20161027,20161126,0
user_0003242,34,30,149,149,1,20161126,20161226,0
user_0003242,38,30,149,149,1,20161226,20170125,0
user_0003242,41,90,399,399,1,20170125,20170425,0
user_0003243,40,90,399,399,1,20160629,20160927,0
user_0003243,40,410,1499,1349,0,20160927,20171111,0
user_0003244,41,30,149,149,0,20160405,20160505,0
user_0003244,31,30,149,149,0,20160507,20160606,0
user_0003244,39,30,149,149,0,20160609,20160709,0
user_0003244,41,90,399,399,0,20160709,20161007,0
user_0003244,31,180,699,699,0,20161009,20170407,0
user_0003245,40,410,1499,1499,0,20150314,20160427,1
user_0003246,33,30,149,149,0,20160214,20160315,0
user_0003246,41,30,149,149,0,20160316,20160415,0
user_0003246,40,90,399,399,0,20160415,20160714,0
user_0003246,34,30,149,149,0,20160717,20160816,0
user_0003246,34,30,149,149,0,20160819,20160918,1
user_0003247,38,30,149,149,1,20170123,20170222,0
user_0003247,41,90,399,399,1,20170222,20170523,0
user_0003248,40,30,149,149,1,20161113,20161213,0
user_0003248,41,30,149,149,1,20161213,20170112,0
user_0003248,40,90,399,399,1,20170112,20170412,0
user_0003249,40,180,699,699,1,20160911,20170310,0
user_0003249,37,30,149,149,1,20170310,20170409,0
user_0003250,40,30,149,149,0,20160718,20160817,0
user_0003250,40,30,149,149,0,20160817,20160916,1
user_0003251,39,30,149,149,0,20160704,20160803,0
user_0003251,38,30,149,149,0,20160803,20160902,0
user_0003251,41,30,149,149,0,20160904,20161004,0
user_0003251,36,410,1499,1499,0,20161005,20171119,1
user_0003252,41,30,149,149,1,20150304,20150403,0
user_0003252,39,30,149,149,1,20150403,20150503,0
user_0003252,41,30,149,149,1,20150503,20150602,0
user_0003252,40,30,149,149,1,20150602,20150702,0
user_0003252,41,410,1499,1499,1,20150702,20160815,0
user_0003252,36,90,399,359,1,20160815,20161113,0
user_0003252,41,30,149,149,1,20161113,20161213,0
user_0003252,41,30,149,149,0,20161213,20170112,0
user_0003252,39,30,149,119,0,20170112,20170211,1
user_0003253,41,30,149,149,1,20161222,20170121,0
user_0003253,39,410,1499,1499,1,20170121,20180307,0
user_0003254,34,410,1499,1499,1,20150912,20161026,0
user_0003254,37,30,149,149,1,20161026,20161125,0
user_0003254,36,30,149,149,1,20161125,20161225,0
user_0003254,37,30,149,149,1,20161225,20170124,0
user_0003254,41,30,149,149,1,20170124,20170223,0
user_0003254,40,410,1499,1499,1,20170223,20180409,0
user_0003255,41,30,149,134,0,20150107,20150206,0
user_0003255,31,30,149,149,0,20150206,20150308,0
user_0003255,41,30,149,149,0,20150309,20150408,0
user_0003255,40,30,149,149,0,20150412,20150512,0
user_0003255,39,30,149,149,0,20150514,20150613,0
user_0003255,38,90,399,399,0,20150614,20150912,0
user_0003255,37,30,149,149,0,20150916,20151016,0
user_0003255,39,90,399,359,0,20151016,20160114,0
user_0003256,39,30,149,149,0,20160720,20160819,0
user_0003256,41,30,149,149,0,20160820,20160919,0
user_0003257,41,90,399,399,0,20150418,20150717,0
user_0003257,33,30,149,149,0,20150717,20150816,0
user_0003257,37,30,149,149,0,20150820,20150919,0
user_0003257,41,90,399,399,0,20150920,20151219,0
user_0003257,40,30,149,149,0,20151221,20160120,0
user_0003257,36,30,149,149,0,20160123,20160222,0
user_0003257,40,30,149,149,0,20160226,20160327,0
user_0003257,41,30,149,149,0,20160330,20160429,0
user_0003258,41,30,149,149,0,20161008,20161107,0
user_0003258,40,30,149,149,0,20161111,20161211,0
user_0003258,36,30,149,149,0,20161211,20170110,0
user_0003258,32,30,149,149,0,20170111,20170210,0
user_0003258,40,30,149,149,0,20170212,20170314,0
user_0003258,37,30,149,149,0,20170318,20170417,0
user_0003259,37,30,149,149,1,20160115,20160214,0
user_0003259,40,90,399,399,1,20160214,20160514,0
user_0003259,40,30,149,149,1,20160514,20160613,0
user_0003259,40,30,149,149,1,20160613,20160713,0
user_0003259,34,30,149,149,1,20160713,20160812,0
user_0003259,41,30,149,149,1,20160812,20160911,0
user_0003259,41,30,149,149,1,20160911,20161011,0
user_0003259,34,30,149,149,1,20161011,20161110,0
user_0003259,40,90,399,359,1,20161110,20170208,0
