msno,city,bd,gender,registered_via,registration_init_time
user_0002954,21,41,,7,20150212
user_0002955,15,-1,female,7,20150720
user_0002956,4,36,male,13,20150506
user_0002957,7,25,female,3,20160602
user_0002958,8,45,,13,20161122
user_0002959,10,27,male,4,20160514
user_0002960,17,29,,3,20150614
user_0002961,14,39,male,3,20151025
user_0002962,9,34,female,3,20160302
user_0002963,2,15,female,9,20161002
user_0002964,20,31,female,4,20151127
user_0002965,18,44,female,3,20160801
user_0002966,6,15,,7,20160902
user_0002967,1,34,female,4,20160329
user_0002968,21,16,,9,20160809
user_0002969,14,1000,male,3,20160529
user_0002970,19,15,male,9,20151118
user_0002971,8,39,female,9,20160917
user_0002972,10,1000,male,3,20150627
user_0002973,5,38,,4,20160313
user_0002974,1,58,male,3,20160830
user_0002975,1,28,female,4,20160709
user_0002976,1,30,male,3,20160704
user_0002977,7,39,,9,20160108
user_0002978,13,2015,female,3,20160617
user_0002979,19,32,male,7,20151206
user_0002980,11,-1,male,7,20161222
user_0002981,2,40,male,3,20151006
user_0002982,1,40,female,3,20151130
user_0002983,1,34,,9,20151011
user_0002984,1,23,,3,20151030
user_0002985,14,15,female,3,20160921
user_0002986,5,24,female,3,20161116
user_0002987,1,38,male,4,20151003
user_0002988,21,21,female,3,20150908
user_0002989,1,31,female,3,20160305
user_0002990,9,27,female,4,20150416
user_0002991,1,44,female,7,20151015
user_0002992,18,1000,,7,20150511
user_0002993,18,42,male,4,20160326
user_0002994,11,2015,female,3,20151116
user_0002995,1,28,female,3,20150406
user_0002996,5,2015,female,4,20161002
user_0002997,14,29,male,7,20150123
user_0002998,1,18,male,4,20160601
user_0002999,17,27,male,13,20151001
user_0003000,21,31,female,3,20150128
user_0003001,2,29,male,9,20150720
user_0003002,8,37,female,7,20160414
user_0003003,15,1000,male,9,20161014
user_0003004,1,-1,female,13,20160507
user_0003005,11,36,male,3,20160814
user_0003006,18,22,female,13,20161206
user_0003007,18,27,male,4,20161015
user_0003008,19,15,male,7,20170110
user_0003009,18,22,,13,20160104
user_0003010,1,26,,4,20160301
user_0003011,17,16,male,4,20160511
user_0003012,16,31,,3,20160513
user_0003013,1,51,male,4,20160731
user_0003014,13,46,male,3,20161216
user_0003015,1,32,male,4,20150902
user_0003016,10,39,female,3,20161022
user_0003017,1,24,female,13,20150321
user_0003018,3,37,female,7,20160224
user_0003019,18,28,male,7,20170106
user_0003020,16,36,female,3,20160216
user_0003021,9,25,,3,20161210
user_0003022,8,40,female,9,20151223
user_0003023,21,1000,male,3,20150221
user_0003024,1,44,female,13,20160828
user_0003025,6,2015,male,4,20150513
user_0003026,16,25,male,4,20161018
user_0003027,1,41,male,4,20160926
user_0003028,1,34,female,4,20170105
user_0003029,20,39,male,4,20160516
user_0003030,21,46,male,4,20160318
user_0003031,20,0,,7,20160826
user_0003032,1,35,female,3,20160803
user_0003033,2,30,male,3,20160104
user_0003034,2,30,female,4,20150130
user_0003035,6,36,male,3,20150620
user_0003036,21,38,male,4,20161129
user_0003037,1,46,female,4,20150517
user_0003038,2,42,male,9,20160916
user_0003039,10,49,female,3,20161122
user_0003040,16,36,male,4,20151123
user_0003041,1,15,male,9,20160217
user_0003042,20,34,,3,20160913
user_0003043,20,21,female,9,20160206
user_0003044,11,32,female,7,20160107
user_0003045,1,34,male,3,20160409
user_0003046,11,32,male,4,20160906
user_0003047,16,49,male,7,20160604
user_0003048,2,-1,female,4,20151008
user_0003049,1,25,male,7,20150729
user_0003050,1,36,female,13,20160910
user_0003051,9,36,female,7,20150303
user_0003052,14,40,female,4,20160816
user_0003053,1,1000,male,9,20161202
user_0003054,1,35,female,4,20161010
user_0003055,1,39,female,3,20150517
user_0003056,1,35,male,3,20160727
user_0003057,10,36,female,4,20160716
user_0003058,2,27,,13,20160723
user_0003059,1,15,female,7,20151204
user_0003060,1,29,female,3,20161001
user_0003061,9,38,,13,20150907
user_0003062,12,22,male,4,20150805
user_0003063,16,26,,3,20161203
user_0003064,1,44,,4,20151025
user_0003065,18,39,male,3,20160706
user_0003066,21,36,male,3,20160814
user_0003067,5,30,female,7,20160813
user_0003068,1,27,female,7,20160226
user_0003069,4,33,female,13,20150811
user_0003070,1,16,female,3,20160925
user_0003071,16,1000,male,9,20160628
user_0003072,1,48,male,9,20150712
user_0003073,12,0,female,3,20151004
user_0003074,9,23,male,4,20160521
user_0003075,18,36,female,7,20160729
user_0003076,7,39,female,3,20150131
user_0003077,5,27,male,3,20161023
user_0003078,21,36,female,9,20150114
user_0003079,7,20,male,3,20150307
user_0003080,1,27,female,4,20160511
user_0003081,17,26,male,4,20160906
user_0003082,2,44,male,9,20151213
user_0003083,4,30,female,4,20150925
user_0003084,8,27,female,4,20161021
user_0003085,1,26,,13,20150129
user_0003086,12,31,male,3,20150711
user_0003087,13,47,,7,20160615
user_0003088,2,37,,3,20160505
user_0003089,5,31,female,7,20160910
user_0003090,15,31,male,7,20150103
user_0003091,1,43,female,9,20150630
user_0003092,18,2015,female,4,20160113
user_0003093,1,15,,3,20160531
user_0003094,20,28,male,7,20161124
user_0003095,4,24,male,9,20160508
user_0003096,19,29,male,3,20150803
user_0003097,17,-1,male,3,20160229
user_0003098,1,16,female,3,20160619
user_0003099,1,40,female,13,20161109
user_0003100,17,31,male,3,20160319
user_0003101,2,19,female,3,20160715
user_0003102,5,33,,3,20151214
user_0003103,1,28,male,9,20160221
user_0003104,20,0,female,4,20170111
user_0003105,11,15,female,7,20170110
user_0003106,1,19,,7,20150507
user_0003107,1,52,male,4,20150122
user_0003108,1,25,female,7,20160309
user_0003109,1,-1,female,4,20160505
user_0003110,21,43,male,4,20160615
user_0003111,1,47,male,3,20160527
user_0003112,3,42,male,3,20160909
user_0003113,1,25,female,4,20160529
user_0003114,9,36,female,3,20160513
user_0003115,6,-1,,3,20160818
user_0003116,5,44,male,9,20150731
user_0003117,12,40,,3,20160114
user_0003118,1,25,male,3,20150805
user_0003119,18,22,male,7,20150417
user_0003120,6,45,,4,20151130
user_0003121,17,20,,3,20160430
user_0003122,19,37,,3,20150811
user_0003123,14,2015,male,7,20150303
user_0003124,1,20,male,3,20161024
user_0003125,18,29,male,13,20161008
user_0003126,16,23,male,9,20161102
user_0003127,16,45,female,4,20160628
user_0003128,1,23,female,9,20160505
user_0003129,18,37,,3,20150327
user_0003130,4,29,female,3,20150412
user_0003131,1,43,female,9,20160623
user_0003132,1,37,female,4,20161124
user_0003133,2,39,female,3,20150612
user_0003134,17,33,male,4,20150801
user_0003135,1,2015,,7,20160825
user_0003136,1,27,male,7,20161126
user_0003137,1,0,male,3,20150201
user_0003138,20,36,female,3,20151128
user_0003139,1,33,male,4,20150117
user_0003140,9,32,male,3,20161219
user_0003141,10,15,male,3,20151019
user_0003142,5,40,male,7,20150103
user_0003143,21,1000,male,4,20151120
user_0003144,12,47,male,3,20150817
user_0003145,1,36,male,9,20151104
user_0003146,15,0,male,3,20161206
user_0003147,13,40,male,9,20150105
user_0003148,1,22,male,7,20150205
user_0003149,2,25,,7,20150101
user_0003150,21,35,male,4,20150529
user_0003151,1,20,,7,20151222
user_0003152,7,44,male,3,20160525
user_0003153,1,2015,,3,20160603
user_0003154,21,28,male,9,20150708
user_0003155,15,1000,male,3,20170101
user_0003156,1,43,female,4,20160629
user_0003157,7,32,male,7,20160824
user_0003158,20,52,female,3,20150812
user_0003159,6,26,,3,20150907
user_0003160,1,-1,female,9,20160618
user_0003161,16,26,male,3,20151222
user_0003162,11,22,female,3,20150420
user_0003163,1,1000,female,9,20160713
user_0003164,4,31,male,3,20160812
user_0003165,16,2015,male,3,20150914
user_0003166,7,29,,9,20161127
user_0003167,21,-1,female,3,20160402
user_0003168,17,33,male,13,20160812
user_0003169,1,21,female,9,20151031
user_0003170,11,28,male,9,20161118
user_0003171,1,49,male,3,20160710
user_0003172,1,2015,female,3,20160426
user_0003173,2,-1,male,7,20151007
user_0003174,19,1000,female,9,20150809
user_0003175,1,1000,female,3,20150326
user_0003176,13,32,male,3,20150927
user_0003177,5,2015,female,3,20151211
user_0003178,1,26,,3,20160116
user_0003179,12,2015,male,4,20151206
user_0003180,1,35,female,4,20150514
user_0003181,16,35,,7,20160302
user_0003182,6,0,female,3,20160827
user_0003183,1,39,male,3,20150815
user_0003184,14,20,male,3,20160202
user_0003185,2,0,,3,20150907
user_0003186,3,15,female,3,20161022
user_0003187,8,35,,13,20160824
user_0003188,1,-1,male,3,20160117
user_0003189,2,24,female,3,20160808
user_0003190,20,43,male,7,20150503
user_0003191,1,32,female,13,20150130
user_0003192,7,33,female,9,20160412
user_0003193,12,24,female,7,20160112
user_0003194,1,2015,male,3,20150514
user_0003195,2,1000,female,4,20160810
user_0003196,3,2015,male,3,20150930
user_0003197,5,29,,9,20150214
user_0003198,4,39,female,9,20151006
user_0003199,7,27,female,4,20151215
user_0003200,1,49,female,9,20161214
user_0003201,19,29,male,7,20150524
user_0003202,1,41,female,7,20160109
user_0003203,1,38,male,3,20160218
user_0003204,19,44,female,3,20161017
user_0003205,11,28,male,3,20151103
user_0003206,1,39,,9,20150930
user_0003207,1,43,female,9,20160426
user_0003208,21,23,male,9,20161016
user_0003209,7,26,male,9,20160426
user_0003210,10,16,,9,20150204
user_0003211,1,29,,4,20150216
user_0003212,13,0,female,7,20160425
user_0003213,17,0,male,3,20151013
user_0003214,17,17,female,7,20150714
user_0003215,4,22,male,3,20150213
user_0003216,7,15,male,13,20160201
user_0003217,10,18,male,9,20161227
user_0003218,16,38,female,3,20160111
user_0003219,2,24,female,7,20150206
user_0003220,21,27,male,9,20161204
user_0003221,20,44,male,3,20150528
user_0003222,1,39,male,4,20161012
user_0003223,1,35,male,4,20150402
user_0003224,1,36,,7,20160412
user_0003225,1,-1,male,9,20150410
user_0003226,17,1000,male,7,20150315
user_0003227,1,41,male,3,20160224
user_0003228,1,37,male,4,20170130
user_0003229,1,-1,male,4,20150705
user_0003230,3,44,female,3,20150417
user_0003231,1,36,female,3,20160703
user_0003232,1,33,male,3,20150326
user_0003233,11,26,female,3,20170112
user_0003234,4,37,male,3,20150409
user_0003235,8,1000,female,7,20160922
user_0003236,21,48,female,13,20160601
user_0003237,14,31,male,4,20150821
user_0003238,2,33,,7,20150121
user_0003239,10,32,,7,20150710
user_0003240,1,17,male,7,20150324
user_0003241,16,-1,,7,20150425
user_0003242,1,41,female,3,20161027
user_0003243,1,36,male,9,20160629
user_0003244,1,38,female,3,20160405
user_0003245,19,18,female,3,20150314
user_0003246,20,35,male,4,20160214
user_0003247,4,26,male,4,20170123
user_0003248,4,40,,7,20161113
user_0003249,10,30,,3,20160911
user_0003250,6,29,male,13,20160718
user_0003251,8,29,female,7,20160704
user_0003252,9,37,,9,20150304
user_0003253,5,39,,4,20161222
user_0003254,1,17,female,3,20150912
user_0003255,21,2015,,3,20150107
user_0003256,4,22,male,7,20160720
user_0003257,1,1000,female,4,20150418
user_0003258,1,0,female,4,20161008
user_0003259,1,28,male,3,20160115
user_0003260,20,15,female,3,20161202
user_0003261,1,33,male,4,20160520
user_0003262,5,37,male,3,20160430
user_0003263,8,56,female,9,20150322
user_0003264,10,31,,3,20150421
user_0003265,1,32,male,13,20160212
user_0003266,6,58,male,9,20150831
user_0003267,8,39,female,4,20150216
user_0003268,1,29,female,7,20160806
user_0003269,12,40,male,4,20151022
user_0003270,7,2015,female,4,20150327
user_0003271,7,29,male,9,20150417
user_0003272,1,21,male,9,20160305
user_0003273,20,50,female,3,20160822
user_0003274,17,38,female,9,20150826
user_0003275,1,30,male,3,20160803
user_0003276,6,20,female,3,20150806
user_0003277,11,26,female,4,20160917
user_0003278,11,0,female,3,20150214
user_0003279,1,48,male,4,20151103
user_0003280,18,22,male,4,20150118
user_0003281,7,34,female,4,20150502
user_0003282,14,36,female,9,20150404
user_0003283,20,39,female,9,20160728
user_0003284,7,31,,3,20150512
user_0003285,14,26,female,3,20151122
user_0003286,21,43,female,7,20161205
user_0003287,1,47,female,3,20150407
user_0003288,9,23,female,4,20150816
user_0003289,19,37,female,7,20150115
user_0003290,4,37,,3,20160321
user_0003291,2,27,,7,20150812
user_0003292,1,37,female,7,20150228
user_0003293,21,36,,4,20160413
user_0003294,2,2015,,3,20151225
user_0003295,1,32,male,4,20160108
user_0003296,1,30,male,3,20161007
user_0003297,21,29,male,9,20151102
user_0003298,2,37,,4,20150308
user_0003299,15,39,female,3,20150110
user_0003300,11,47,female,9,20150103
user_0003301,1,15,male,7,20160215
user_0003302,5,23,male,3,20170113
user_0003303,3,29,male,4,20170130
user_0003304,12,34,female,4,20161014
user_0003305,14,41,female,13,20150519
user_0003306,9,-1,female,3,20161104
user_0003307,3,33,male,4,20160816
user_0003308,14,15,male,13,20161213
user_0003309,11,44,male,4,20150305
user_0003310,1,0,male,9,20161225
user_0003311,1,27,female,3,20160730
user_0003312,6,-1,male,4,20161117
user_0003313,21,26,,3,20151120
user_0003314,9,2015,male,9,20151011
user_0003315,3,31,male,4,20160705
user_0003316,2,24,female,3,20160730
user_0003317,1,29,male,3,20160503
user_0003318,7,-1,male,4,20150827
user_0003319,9,42,female,3,20150917
user_0003320,12,27,male,4,20150927
user_0003321,1,23,male,7,20160930
user_0003322,1,25,,3,20160403
user_0003323,1,47,male,3,20151216
user_0003324,1,45,female,3,20150130
user_0003325,1,23,male,3,20170119
user_0003326,9,31,,9,20160913
user_0003327,1,41,female,3,20160812
user_0003328,1,31,,7,20160206
user_0003329,1,2015,male,3,20150114
user_0003330,1,1000,male,7,20150613
user_0003331,4,34,female,7,20160731
user_0003332,1,41,female,3,20160102
user_0003333,17,29,male,7,20160319
user_0003334,1,22,female,13,20150727
user_0003335,5,36,,4,20161120
user_0003336,1,-1,male,7,20150225
user_0003337,9,26,female,3,20160330
user_0003338,14,17,female,3,20150726
user_0003339,1,-1,male,7,20160413
user_0003340,11,21,,9,20150411
user_0003341,20,39,,3,20160408
user_0003342,21,36,,3,20150225
user_0003343,13,29,female,3,20150619
user_0003344,21,33,male,7,20170110
user_0003345,21,21,male,3,20160103
user_0003346,12,28,female,13,20170106
user_0003347,12,16,male,9,20161027
user_0003348,20,42,male,9,20161017
user_0003349,11,22,female,4,20150502
user_0003350,3,2015,female,7,20150922
user_0003351,6,19,male,13,20151023
user_0003352,1,31,female,3,20150912
user_0003353,11,43,male,4,20160816
user_0003354,1,-1,female,3,20150313
user_0003355,1,30,female,9,20161031
user_0003356,15,34,female,3,20160109
user_0003357,3,2015,male,7,20150514
user_0003358,9,25,,3,20151214
user_0003359,14,28,,7,20150722
user_0003360,13,29,female,7,20150803
user_0003361,14,2015,female,9,20160721
user_0003362,1,-1,male,9,20150409
user_0003363,8,31,male,4,20160729
user_0003364,9,34,,7,20150920
user_0003365,1,40,male,3,20150731
user_0003366,13,43,male,3,20150307
user_0003367,6,25,,7,20150408
user_0003368,1,26,,9,20150831
user_0003369,7,27,male,7,20150305
user_0003370,1,35,,4,20150815
user_0003371,12,31,female,7,20161201
user_0003372,18,36,,7,20160213
user_0003373,8,39,female,4,20161229
user_0003374,6,19,female,3,20160119
user_0003375,18,2015,male,9,20150112
user_0003376,9,28,female,3,20161227
user_0003377,1,35,male,9,20151021
user_0003378,10,31,,9,20150111
user_0003379,14,2015,male,9,20150806
user_0003380,4,36,female,9,20150101
user_0003381,17,41,female,13,20151122
user_0003382,1,27,female,13,20150717
user_0003383,14,35,male,4,20160214
user_0003384,20,-1,,3,20161103
user_0003385,1,27,male,7,20160101
user_0003386,15,39,female,13,20150731
user_0003387,5,38,,7,20160307
user_0003388,1,20,female,3,20160906
user_0003389,19,1000,male,3,20160207
user_0003390,1,26,,4,20151202
user_0003391,14,27,male,9,20160214
user_0003392,1,44,female,9,20150215
user_0003393,12,22,female,3,20161117
user_0003394,14,43,female,4,20151008
user_0003395,18,23,male,4,20150801
user_0003396,21,19,male,3,20160712
user_0003397,1,27,,3,20150527
user_0003398,14,23,female,4,20151224
user_0003399,1,29,female,4,20161013
user_0003400,1,33,male,9,20170102
user_0003401,14,20,male,3,20160109
user_0003402,6,28,female,9,20160608
user_0003403,15,41,male,3,20150311
user_0003404,18,25,male,4,20160825
user_0003405,1,49,female,7,20160708
user_0003406,10,30,female,3,20170115
user_0003407,6,1000,male,13,20160305
user_0003408,3,47,male,13,20150303
user_0003409,2,22,male,13,20160628
user_0003410,1,38,female,3,20160430
user_0003411,1,42,female,7,20150721
user_0003412,1,43,male,7,20160317
user_0003413,1,30,,9,20161105
user_0003414,1,18,female,3,20160819
user_0003415,1,39,male,3,20150517
user_0003416,1,32,female,9,20150131
user_0003417,17,0,male,3,20160906
user_0003418,11,34,male,3,20151205
user_0003419,7,23,male,3,20150817
user_0003420,9,1000,,7,20160209
user_0003421,5,30,female,4,20161018
user_0003422,13,39,male,7,20160224
user_0003423,18,2015,male,9,20160923
user_0003424,1,23,male,3,20150829
user_0003425,14,40,male,13,20160828
user_0003426,10,40,female,9,20170105
user_0003427,8,53,,13,20160619
user_0003428,1,37,male,7,20161205
user_0003429,1,33,female,4,20160818
user_0003430,5,2015,female,3,20150302
user_0003431,19,30,male,9,20160829
user_0003432,9,38,male,4,20150129
user_0003433,13,30,female,4,20160705
user_0003434,10,44,,7,20160808
user_0003435,14,30,female,7,20150314
user_0003436,3,22,male,7,20150616
user_0003437,14,27,female,7,20151013
user_0003438,1,50,male,4,20151016
user_0003439,1,42,male,7,20161027
user_0003440,1,22,female,4,20160723
user_0003441,1,32,female,3,20150117
user_0003442,21,30,female,9,20150403
user_0003443,15,53,male,9,20150514
user_0003444,10,1000,male,7,20160618
user_0003445,1,33,male,3,20160921
user_0003446,4,35,male,3,20160519
user_0003447,6,17,female,13,20161027
user_0003448,1,30,female,13,20160901
user_0003449,1,29,male,3,20160814
user_0003450,5,29,male,7,20160210
user_0003451,20,19,male,3,20160529
user_0003452,20,37,female,4,20160418
user_0003453,1,37,female,7,20160303
user_0003454,1,29,male,3,20160814
user_0003455,9,37,male,9,20150717
user_0003456,1,40,female,9,20160430
user_0003457,8,38,female,3,20151006
user_0003458,11,31,,7,20150516
user_0003459,20,0,female,3,20150717
user_0003460,17,0,male,3,20160215
user_0003461,3,31,male,3,20151129
user_0003462,1,23,,4,20160305
user_0003463,14,36,female,9,20160401
user_0003464,9,21,male,7,20160507
user_0003465,1,32,,3,20160106
user_0003466,1,2015,female,3,20151203
user_0003467,17,31,,13,20170130
user_0003468,3,16,,4,20170103
user_0003469,18,23,female,7,20161001
user_0003470,5,39,,3,20161222
user_0003471,5,30,male,9,20160313
user_0003472,13,-1,,4,20150425
